"longitude","latitude"
166.0766,60.0815
166.5405,59.7325
166.7683,59.5576
166.9933,59.3824
73.0112,68.5793
73.4889,68.7092
73.9726,68.8377
74.4623,68.9648
74.9581,69.0904
75.4599,69.2145
83.1381,70.7765
83.7334,70.8743
105.5444,72.7667
106.2847,72.7823
126.631,72.0798
127.3116,72.0157
128.6579,71.8803
129.3232,71.809
129.9831,71.7353
130.6375,71.6592
131.2864,71.5808
131.9296,71.5001
132.567,71.4172
133.8243,71.2448
134.444,71.1553
163.2192,61.6779
163.4843,61.5084
163.7462,61.3384
165.4915,60.137
165.7289,59.9639
165.9634,59.7904
166.1951,59.6165
166.4241,59.4424
166.6503,59.2679
73.3659,68.4056
73.8418,68.5344
74.3236,68.6617
74.8113,68.7876
75.3048,68.912
75.8044,69.035
76.3099,69.1564
82.2717,70.382
82.8503,70.4827
83.4349,70.5813
106.3322,72.5631
127.1027,71.8063
129.0935,71.602
129.7468,71.5292
130.3949,71.454
131.0375,71.3766
131.6747,71.2968
132.3062,71.2149
162.864,61.5509
163.1301,61.3822
163.3929,61.2131
163.6525,61.0436
165.384,59.8453
165.6196,59.6726
165.8525,59.4996
166.0826,59.3262
166.3099,59.1525
69.2795,66.8835
72.7836,67.9718
73.2463,68.1022
73.7147,68.2312
74.1888,68.3588
74.6687,68.485
75.6457,68.7331
76.1429,68.8549
76.646,68.9751
82.5713,70.1886
83.1456,70.2882
83.7258,70.3858
128.869,71.3949
129.5159,71.3229
130.1576,71.2487
130.7941,71.1721
131.4253,71.0933
132.0511,71.0123
162.5121,61.4228
162.7791,61.2551
163.0429,61.0869
163.3035,60.9182
163.5609,60.749
165.042,59.7257
165.2787,59.5538
165.5126,59.3816
165.7438,59.209
165.9722,59.0361
166.198,58.8629
69.2222,66.5793
69.6355,66.7196
72.6745,67.6684
73.1301,67.799
73.5912,67.9282
74.0579,68.0561
74.5301,68.1826
76.9761,68.7933
77.4825,68.9109
129.2901,71.1165
129.9256,71.0431
130.556,70.9674
131.1814,70.8896
131.8014,70.8095
161.8924,61.4603
162.1635,61.2939
162.4314,61.127
162.696,60.9596
162.9575,60.7918
163.2159,60.6235
164.4623,59.7759
164.7029,59.6052
164.9406,59.4341
165.1755,59.2627
165.4077,59.0909
165.6372,58.9188
165.8641,58.7464
69.9863,66.5548
70.4038,66.6929
72.5684,67.3652
73.0171,67.496
73.4711,67.6254
73.9306,67.7536
74.3955,67.8803
74.8658,68.0057
76.8024,68.4928
77.3005,68.6109
77.8043,68.7274
130.3231,70.7626
130.9427,70.6856
161.8182,61.164
162.0869,60.998
162.3524,60.8315
162.6147,60.6645
162.8739,60.4971
164.125,59.6536
164.3665,59.4838
164.6052,59.3135
164.8411,59.1429
165.0743,58.9719
165.3048,58.8006
165.5327,58.6289
69.9206,66.2513
70.3322,66.3894
70.7487,66.5263
71.1702,66.6621
71.5967,66.7967
72.0284,66.9301
72.4652,67.0623
72.9072,67.1932
73.3543,67.3229
73.8068,67.4512
74.2645,67.5783
74.7276,67.7039
75.196,67.8282
77.1237,68.311
77.6193,68.4279
161.4761,61.0332
161.7456,60.868
162.0119,60.7024
162.275,60.5363
162.5351,60.3697
163.5453,59.6991
163.7905,59.5304
164.033,59.3614
164.2726,59.1919
164.5095,59.0221
164.7436,58.8519
164.9751,58.6814
165.204,58.5105
70.673,66.2232
71.0885,66.3591
71.509,66.4938
71.9343,66.6273
72.3647,66.7596
72.8002,66.8907
73.2407,67.0206
73.6864,67.1492
74.1371,67.2764
74.5931,67.4024
75.0543,67.5269
76.9519,68.0112
77.4396,68.1286
77.9326,68.2445
159.7374,61.7149
160.0241,61.5533
161.1373,60.9014
161.4074,60.7372
161.6745,60.5724
161.9384,60.4072
162.1992,60.2415
163.4589,59.4064
163.7022,59.2381
163.9428,59.0694
164.1805,58.9004
164.4156,58.731
164.648,58.5613
164.8778,58.3912
165.105,58.2208
71.4235,66.1911
71.8428,66.3248
72.267,66.4572
72.696,66.5885
73.1301,66.7185
73.5691,66.8473
74.0132,66.9748
74.4623,67.101
76.7847,67.7115
77.2648,67.8293
77.75,67.9456
78.2405,68.0605
159.6859,61.4172
159.9697,61.2559
161.0724,60.6054
161.3402,60.4415
161.6048,60.2772
161.8664,60.1123
163.1301,59.2814
163.3743,59.1139
163.6156,58.9461
164.0903,58.6093
164.3236,58.4403
164.5543,58.271
164.7824,58.1014
72.1717,66.1551
72.5946,66.2865
73.455,66.5457
73.8925,66.6734
77.5724,67.6469
158.7723,61.5992
159.0634,61.4399
159.3511,61.2801
159.6355,61.1198
159.9166,60.9588
160.7406,60.4728
161.009,60.3098
161.2743,60.1463
163.0491,58.9889
163.2913,58.8218
163.5308,58.6544
163.7676,58.4866
164.0018,58.3185
164.2333,58.1499
164.4623,57.9811
164.6888,57.8119
77.875,67.464
78.3553,67.5783
78.8407,67.691
158.145,61.6172
158.4399,61.4595
158.7314,61.3012
159.0196,61.1423
159.3045,60.9828
159.5861,60.8227
159.8645,60.6621
160.1398,60.501
160.4119,60.3394
160.6809,60.1772
160.9469,60.0145
161.2098,59.8514
162.7266,58.8629
162.9696,58.6967
163.2099,58.5301
163.4475,58.3631
163.6825,58.1957
163.9149,58.028
164.1448,57.8599
164.3721,57.6915
78.6504,67.3939
157.5169,61.6319
157.8156,61.4758
158.1108,61.319
158.4028,61.1616
158.6914,61.0036
158.9767,60.845
159.2589,60.6858
159.5378,60.5261
159.8136,60.3658
160.0862,60.2051
160.3558,60.0437
160.6224,59.8819
160.886,59.7196
161.1466,59.5568
162.6507,58.5707
162.8917,58.4049
163.1301,58.2387
163.3659,58.0721
163.5991,57.9052
163.8297,57.7379
164.0579,57.5702
164.2836,57.4022
157.1906,61.4888
157.4895,61.3336
157.7852,61.1777
158.0775,61.0212
158.3665,60.864
158.6522,60.7063
158.9348,60.5481
159.2142,60.3892
159.4904,60.2298
159.7636,60.0699
160.0338,59.9095
160.3009,59.7485
160.5651,59.5871
160.8263,59.4251
161.0847,59.2627
162.3344,58.4439
162.5762,58.2789
162.8153,58.1135
163.0518,57.9477
163.2858,57.7815
163.5172,57.615
163.7462,57.4481
163.9726,57.2809
164.1967,57.1133
156.8677,61.3449
157.1669,61.1906
157.4628,61.0356
157.7554,60.88
158.0448,60.7237
158.3309,60.5669
158.6139,60.4095
158.8937,60.2516
159.1704,60.093
159.4441,59.934
159.7148,59.7744
159.9824,59.6143
160.2471,59.4537
160.5089,59.2926
162.2632,58.1521
162.5031,57.9875
162.7403,57.8225
162.975,57.6571
163.2072,57.4913
163.4369,57.3252
163.6641,57.1587
163.8889,56.9919
156.8476,61.0468
157.1438,60.8927
157.4366,60.738
157.7263,60.5826
158.0128,60.4267
158.2961,60.2702
158.5763,60.1131
158.8535,59.9554
159.1276,59.7972
159.3987,59.6385
159.6669,59.4792
159.9321,59.3195
160.1944,59.1592
161.953,58.0244
162.1935,57.8606
162.4314,57.6964
162.6668,57.5318
162.8997,57.3668
163.1301,57.2014
163.3581,57.0357
163.5836,56.8697
163.8068,56.7033
156.5316,60.9022
156.828,60.749
157.1211,60.5952
157.411,60.4408
157.6978,60.2857
157.9815,60.1301
158.262,59.9738
158.5396,59.817
158.8141,59.6597
159.0856,59.5018
159.3542,59.3434
159.6199,59.1845
159.8828,59.0251
161.8864,57.7329
162.125,57.5695
162.8257,57.0769
163.0544,56.912
163.2807,56.7467
163.5046,56.581
163.7262,56.4151
163.9454,56.2488
155.9191,60.9086
156.2189,60.757
156.5154,60.6046
156.8087,60.4517
157.0989,60.2981
157.3859,60.144
157.6699,59.9892
157.9508,59.8338
158.2287,59.6779
158.5035,59.5214
158.7755,59.3644
159.0445,59.2068
159.3106,59.0487
159.5739,58.8901
159.8344,58.731
162.7532,56.7874
162.9801,56.6229
163.2047,56.458
163.427,56.2928
163.6469,56.1272
163.8646,55.9613
155.9094,60.6109
156.2061,60.4595
156.4995,60.3075
156.7899,60.1548
157.0772,60.0015
157.3614,59.8476
157.6425,59.6931
157.9207,59.538
158.1959,59.3824
158.4682,59.2262
158.7376,59.0694
159.0042,58.9122
159.2679,58.7544
159.5288,58.5962
163.1301,56.1697
163.3508,56.0049
163.5692,55.8397
155.6031,60.4642
155.8999,60.3137
156.1935,60.1625
156.484,60.0107
156.7715,59.8582
157.0559,59.7052
157.3373,59.5516
157.6158,59.3974
157.8913,59.2426
158.1639,59.0872
158.4336,58.9313
158.7005,58.7749
158.9647,58.618
159.226,58.4606
162.8355,56.0458
163.2759,55.7174
163.4927,55.5526
155.3,60.3168
155.5968,60.1671
155.8905,60.0168
156.1812,59.8659
156.4688,59.7143
156.7534,59.5621
157.035,59.4094
157.3137,59.256
157.5895,59.102
157.8624,58.9476
158.1325,58.7925
158.3997,58.6369
158.6642,58.4808
158.9259,58.3242
162.5432,55.9212
162.7652,55.7579
162.9849,55.5942
163.2023,55.4302
155,60.1687
155.2969,60.0199
155.5907,59.8705
155.8814,59.7204
156.1691,59.5697
156.4539,59.4184
156.7357,59.2664
157.0146,59.1139
157.2906,58.9608
157.5638,58.8072
157.8341,58.653
158.1017,58.4982
158.3665,58.3429
158.6285,58.1871
158.8879,58.0308
162.0284,55.9581
162.2532,55.7958
162.4757,55.6332
162.696,55.4703
162.9142,55.3071
163.1301,55.1435
154.4032,60.1671
154.7031,60.0199
155,59.872
155.2938,59.7234
155.5846,59.5742
155.8725,59.4244
156.1573,59.2739
156.4393,59.1228
156.7184,58.9711
156.9946,58.8189
157.268,58.6661
157.5385,58.5127
157.8064,58.3588
158.0715,58.2043
158.3338,58.0493
158.5936,57.8939
161.9654,55.6697
162.1885,55.5079
162.4094,55.3457
162.6281,55.1832
162.8447,55.0203
154.4093,59.8705
154.7062,59.7234
155,59.5757
155.2908,59.4274
155.5787,59.2784
155.8637,59.1288
156.1458,58.9785
156.425,58.8277
156.7014,58.6763
156.9749,58.5243
157.2457,58.3717
157.5138,58.2186
157.7792,58.065
158.0418,57.9108
161.9035,55.3818
162.125,55.2204
162.3443,55.0586
162.7764,54.734
154.4154,59.5742
154.7092,59.4274
155,59.2799
155.2879,59.1317
155.5729,58.983
155.8551,58.8336
156.1344,58.6836
156.4109,58.533
156.6847,58.3818
156.9557,58.2301
157.224,58.0778
157.4895,57.925
161.8428,55.0943
162.0626,54.9333
162.2803,54.7719
154.4213,59.2784
154.7121,59.1317
155,58.9844
155.285,58.8365
155.5673,58.688
155.8467,58.5388
156.1233,58.389
156.3972,58.2387
156.6683,58.0878
156.9368,57.9364
157.2026,57.7844
157.4658,57.6318
157.7263,57.4788
161.7831,54.8072
162.0013,54.6465
162.2174,54.4855
154.715,58.8365
155,58.6894
155.2822,58.5417
155.5617,58.3934
155.8384,58.2445
156.1124,58.0949
156.3837,57.9449
156.6523,57.7942
156.9183,57.643
157.1817,57.4913
161.941,54.3603
162.1555,54.1997
154.1449,58.8336
154.4327,58.688
154.7178,58.5417
155,58.3948
155.2795,58.2473
155.5563,58.0992
155.8303,57.9505
156.1017,57.8013
156.3705,57.6515
156.6366,57.5011
161.8817,54.0744
153.2816,58.9711
153.575,58.8277
153.8656,58.6836
154.1533,58.5388
154.4383,58.3934
154.7205,58.2473
155,58.1007
155.2768,57.9534
155.5509,57.8055
155.8224,57.6571
156.0912,57.508
156.3575,57.3585
156.6212,57.2083
160.9571,54.425
161.1768,54.2665
152.7094,58.9608
153.0054,58.8189
153.2986,58.6763
153.5891,58.533
153.8767,58.389
154.1616,58.2445
154.4438,58.0992
154.7232,57.9534
155,57.8069
155.2741,57.6599
155.5457,57.5122
155.8146,57.364
156.0809,57.2152
156.3447,57.0659
160.686,54.2963
160.9061,54.1385
151.5318,59.2262
151.8361,59.0872
152.1376,58.9476
152.7321,58.6661
153.0251,58.5243
153.3153,58.3818
153.6028,58.2387
153.8876,58.0949
154.1697,57.9505
154.4491,57.8055
154.7259,57.6599
155,57.5136
155.2715,57.3668
155.5405,57.2194
155.8069,57.0714
156.0708,56.9229
156.3322,56.7738
150.6458,59.3434
150.9555,59.2068
151.2624,59.0694
151.5664,58.9313
151.8675,58.7925
152.1659,58.653
152.4615,58.5127
152.7543,58.3717
153.0443,58.2301
153.3317,58.0878
153.6163,57.9449
153.8983,57.8013
154.1776,57.6571
154.4543,57.5122
154.7285,57.3668
155,57.2208
155.269,57.0742
155.5355,56.927
155.7994,56.7792
156.0609,56.631
159.9271,54.1929
149.4349,59.5871
149.7529,59.4537
150.0679,59.3195
150.3801,59.1845
150.6894,59.0487
150.9958,58.9122
151.2995,58.7749
151.6003,58.6369
151.8983,58.4982
152.1936,58.3588
152.4862,58.2186
152.776,58.0778
153.0632,57.9364
153.3477,57.7942
153.6295,57.6515
153.9088,57.508
154.1854,57.364
154.4595,57.2194
154.731,57.0742
155,56.9283
155.2665,56.782
155.5305,56.635
155.7921,56.4875
159.8852,53.9062
160.1065,53.7506
149.1737,59.4251
149.491,59.2926
149.8056,59.1592
150.1172,59.0251
150.4261,58.8901
150.7321,58.7544
151.0354,58.618
151.3358,58.4808
151.6335,58.3429
151.9285,58.2043
152.2208,58.065
152.5105,57.925
152.7974,57.7844
153.0817,57.643
153.3634,57.5011
153.6425,57.3585
153.9191,57.2152
154.1931,57.0714
154.4645,56.927
154.7335,56.782
155,56.6364
155.264,56.4902
155.5256,56.3435
155.7848,56.1962
159.844,53.6201
148.9153,59.2627
149.2321,59.131
149.5461,58.9985
149.8572,58.8651
150.1656,58.731
150.4712,58.5962
150.774,58.4606
151.0741,58.3242
151.3715,58.1871
151.6662,58.0493
151.9581,57.9108
152.2475,57.7717
152.5342,57.6318
152.8184,57.4913
153.0999,57.3501
153.3789,57.2083
153.6553,57.0659
153.9292,56.9229
154.2006,56.7792
154.4695,56.635
154.736,56.4902
155,56.3448
155.2616,56.1989
155.5208,56.0524
155.7777,55.9054
159.8035,53.3343
148.6598,59.0998
148.976,58.9689
149.2894,58.8372
149.6,58.7047
149.9079,58.5715
150.213,58.4374
150.5154,58.3026
150.8151,58.1671
151.1121,58.0308
151.4064,57.8939
151.6981,57.7562
151.9872,57.6178
152.2737,57.4788
152.5576,57.339
152.8389,57.1987
153.1177,57.0577
153.394,56.916
153.6678,56.7738
153.9391,56.631
154.2079,56.4875
154.4744,56.3435
154.7384,56.1989
155,56.0537
155.2592,55.908
155.5162,55.7618
147.7676,59.1942
148.0888,59.0657
148.4071,58.9365
148.7227,58.8064
149.0355,58.6755
149.3456,58.5439
149.6529,58.4114
149.9576,58.2782
150.2595,58.1442
150.5588,58.0095
150.8554,57.874
151.1494,57.7379
151.4407,57.601
151.7295,57.4634
152.0157,57.3252
152.2994,57.1863
152.5805,57.0467
152.8591,56.9065
153.1352,56.7657
153.4089,56.6242
153.6801,56.4821
153.9488,56.3395
154.2152,56.1962
154.4791,56.0524
154.7407,55.908
155,55.7631
155.2569,55.6176
155.5116,55.4716
159.5078,52.9181
147.1959,59.1555
147.5191,59.0288
147.8396,58.9012
148.1572,58.7727
148.4722,58.6435
148.7844,58.5134
149.0939,58.3826
149.4007,58.2509
149.7048,58.1185
150.0063,57.9853
150.3051,57.8514
150.6013,57.7168
150.8949,57.5814
151.1859,57.4453
151.4744,57.3086
151.7603,57.1711
152.0437,57.033
152.3246,56.8942
152.603,56.7548
152.8789,56.6148
153.1524,56.4741
153.4234,56.3328
153.6921,56.1909
153.9584,56.0485
154.2223,55.9054
154.4838,55.7618
154.7431,55.6176
155,55.4729
155.2547,55.3277
155.507,55.1819
159.0349,52.9394
146.6257,59.1139
146.9509,58.9889
147.2734,58.8629
147.5931,58.7362
147.9101,58.6085
148.2243,58.4801
148.5359,58.3508
148.8448,58.2208
149.1511,58.09
149.4547,57.9583
149.7557,57.826
150.054,57.6929
150.3498,57.559
150.643,57.4245
150.9337,57.2892
151.2218,57.1532
151.5074,57.0166
151.7905,56.8792
152.0711,56.7412
152.3493,56.6026
152.625,56.4633
152.8983,56.3235
153.1693,56.1829
153.4378,56.0418
153.7039,55.9001
153.9678,55.7579
154.2293,55.615
154.4884,55.4716
154.7453,55.3277
155,55.1832
155.2524,55.0382
155.5026,54.8927
158.5615,52.9584
158.7826,52.8066
145.7274,59.1919
146.3844,58.9461
146.7087,58.8218
147.0304,58.6967
147.3493,58.5707
147.6656,58.4439
147.9792,58.3163
148.2902,58.1878
148.5985,58.0586
148.9041,57.9286
149.2072,57.7978
149.5077,57.6662
149.8056,57.5339
150.1009,57.4008
150.3937,57.267
150.684,57.1326
150.9717,56.9974
151.257,56.8615
151.5398,56.725
151.8202,56.5878
152.0981,56.4499
152.3736,56.3114
152.6467,56.1723
152.9174,56.0326
153.1858,55.8923
153.4518,55.7513
153.7156,55.6098
153.977,55.4677
154.2361,55.3251
154.493,55.1819
154.7476,55.0382
155,54.8939
155.2502,54.7491
155.4982,54.6039
158.5323,52.6733
145.1589,59.1429
145.4905,59.0221
145.8195,58.9004
146.1457,58.7779
146.4692,58.6544
146.7901,58.5301
147.1083,58.4049
147.4238,58.2789
147.7368,58.1521
148.047,58.0244
148.3547,57.896
148.6598,57.7667
148.9623,57.6367
149.2623,57.5059
149.5597,57.3744
149.8546,57.2422
150.1469,57.1092
150.4368,56.9755
150.7242,56.8411
151.0091,56.706
151.2916,56.5703
151.5716,56.4338
151.8493,56.2968
152.1245,56.159
152.3974,56.0207
152.668,55.8817
152.9362,55.7422
153.2021,55.602
153.727,55.32
153.986,55.1781
154.2428,55.0356
154.4974,54.8927
154.7498,54.7491
155,54.6051
155.248,54.4606
155.4939,54.3155
144.2562,59.209
144.5923,59.0909
144.9257,58.9719
145.2564,58.8519
145.5844,58.731
145.9097,58.6093
146.2324,58.4866
146.5525,58.3631
146.8699,58.2387
147.1847,58.1135
147.4969,57.9875
147.8065,57.8606
148.1136,57.7329
148.418,57.6045
148.72,57.4753
149.0194,57.3453
149.3163,57.2146
149.6107,57.0831
149.9026,56.9509
150.192,56.818
150.479,56.6844
150.7636,56.5501
151.0457,56.4151
151.3255,56.2794
151.6029,56.1431
151.8779,56.0062
152.1505,55.8686
152.4209,55.7304
152.6889,55.5916
152.9546,55.4522
154.2495,54.7466
154.752,54.4606
155,54.3168
155.2459,54.1725
155.4897,54.0277
155.7314,53.8824
143.6901,59.1525
144.0278,59.0361
144.3628,58.9188
144.6952,58.8006
145.0249,58.6814
145.3519,58.5613
145.6764,58.4403
145.9982,58.3185
146.3175,58.1957
146.6341,58.0721
146.9482,57.9477
147.2596,57.8225
147.5686,57.6964
147.875,57.5695
148.1788,57.4418
148.4802,57.3134
148.7791,57.1842
149.0754,57.0543
149.3693,56.9236
149.6608,56.7921
149.9498,56.66
150.2364,56.5272
150.5206,56.3936
150.8023,56.2594
151.0817,56.1246
151.3588,55.989
151.6335,55.8529
151.9059,55.716
152.176,55.5786
152.4438,55.4406
152.7094,55.3019
155,54.0289
155.2438,53.8848
155.4855,53.7403
155.7252,53.5952
142.7843,59.2068
143.1262,59.0932
143.4654,58.9785
143.802,58.8629
144.1359,58.7464
144.4673,58.6289
144.796,58.5105
145.1222,58.3912
145.4457,58.271
145.7667,58.1499
146.0851,58.028
146.4009,57.9052
146.7142,57.7815
147.025,57.6571
147.3332,57.5318
147.6389,57.4057
147.9422,57.2788
148.2429,57.1511
148.5412,57.0227
148.837,56.8935
149.1304,56.7636
149.4214,56.633
149.7099,56.5016
149.9961,56.3696
150.2799,56.2368
150.5613,56.1034
150.8404,55.9693
151.1171,55.8345
151.3915,55.6991
151.6637,55.563
151.9335,55.4264
152.2011,55.2891
155.2417,53.5977
155.4815,53.4533
155.7192,53.3086
142.5645,59.031
142.9052,58.9181
143.2433,58.8042
143.5788,58.6894
143.9117,58.5736
144.242,58.4569
144.5698,58.3393
144.895,58.2208
145.2176,58.1014
145.5377,57.9811
145.8552,57.8599
146.1703,57.7379
146.4828,57.615
146.7928,57.4913
147.1003,57.3668
147.4053,57.2415
147.7079,57.1154
148.0081,56.9885
148.3058,56.8608
148.601,56.7324
148.8939,56.6033
149.1844,56.4734
149.4725,56.3428
149.7582,56.2115
150.0415,56.0795
150.3226,55.9469
150.6013,55.8135
150.8777,55.6795
151.1518,55.5449
151.4237,55.4096
151.9606,55.1371
155.4775,53.1669
155.7132,53.0224
155.947,52.8774
157.9649,51.5534
142.0054,58.966
142.3474,58.8548
142.6869,58.7427
143.0239,58.6296
143.3582,58.5156
143.6901,58.4006
144.0193,58.2847
144.3461,58.1678
144.6703,58.05
144.992,57.9314
145.3112,57.8119
145.6279,57.6915
145.9421,57.5702
146.2538,57.4481
146.5631,57.3252
146.8699,57.2014
147.1742,57.0769
147.4762,56.9516
147.7757,56.8254
148.0728,56.6986
148.3675,56.5709
148.6598,56.4425
148.9498,56.3134
149.2374,56.1836
149.5226,56.0531
149.8056,55.9218
150.0862,55.7899
150.3645,55.6573
150.6406,55.5241
150.9144,55.3902
151.1859,55.2557
155.7073,52.7366
155.9392,52.5919
157.7263,51.4189
142.1329,58.6785
142.4712,58.5671
142.807,58.4548
143.1402,58.3415
143.471,58.2272
143.7992,58.1121
144.125,57.996
144.4482,57.879
144.769,57.7611
145.0872,57.6423
145.4031,57.5227
145.7164,57.4022
146.0274,57.2809
146.3359,57.1587
146.6419,57.0357
146.9456,56.912
147.2468,56.7874
147.5457,56.662
147.8422,56.5359
148.1363,56.409
148.4281,56.2814
148.7175,56.1531
149.0046,56.024
149.2894,55.8942
149.5719,55.7638
149.8521,55.6326
150.1301,55.5008
150.4057,55.3683
150.6792,55.2351
150.9504,55.1013
151.2194,54.9669
151.4863,54.8319
155.7016,52.4514
155.9316,52.3069
156.1597,52.162
157.4895,51.284
141.9209,58.5018
142.258,58.3912
142.5926,58.2796
142.9247,58.1671
143.2544,58.0536
143.5816,57.9392
143.9063,57.8239
144.2285,57.7076
144.5484,57.5905
144.8658,57.4725
145.1807,57.3536
145.4932,57.2339
145.8033,57.1133
146.1111,56.9919
146.4164,56.8697
146.7193,56.7467
147.0199,56.6229
147.3181,56.4983
147.614,56.3729
147.9075,56.2468
148.1987,56.1199
148.4876,55.9923
148.7742,55.864
149.0585,55.735
149.3405,55.6053
149.6203,55.4749
149.8978,55.3438
150.1731,55.212
150.4462,55.0796
150.7171,54.9466
150.9858,54.8129
151.2524,54.6786
155.6959,52.1666
155.924,52.0224
156.1504,51.8778
157.2546,51.1485
141.373,58.4338
141.7113,58.3249
142.0472,58.2151
142.3807,58.1042
142.7117,57.9924
143.0402,57.8797
143.3664,57.766
143.6901,57.6515
144.0114,57.536
144.3302,57.4196
144.6467,57.3023
144.9607,57.1842
145.2724,57.0652
145.5817,56.9454
145.8886,56.8248
146.1932,56.7033
146.4954,56.581
146.7953,56.458
147.0928,56.3341
147.3881,56.2095
147.681,56.0842
147.9716,55.9581
148.2599,55.8312
148.546,55.7036
148.8298,55.5754
149.1114,55.4464
149.3907,55.3167
149.6678,55.1864
149.9427,55.0554
150.2155,54.9237
150.486,54.7914
150.7544,54.6585
151.0206,54.5249
155.4621,52.0259
156.1412,51.5941
156.3639,51.4493
156.5849,51.3041
141.5043,58.1478
141.8389,58.0387
142.1712,57.9286
142.5011,57.8175
142.8285,57.7055
143.1536,57.5926
143.4763,57.4788
143.7966,57.364
144.1145,57.2484
144.43,57.1319
144.7432,57.0145
145.054,56.8963
145.3625,56.7772
145.6686,56.6573
145.9724,56.5366
146.2739,56.4151
146.573,56.2928
146.8699,56.1697
147.1645,56.0458
147.4568,55.9212
147.7468,55.7958
148.0346,55.6697
148.3201,55.5429
148.6034,55.4154
148.8845,55.2871
149.1634,55.1582
149.44,55.0286
149.7146,54.8984
149.9869,54.7674
150.2571,54.6359
150.5251,54.5037
150.791,54.3708
151.0548,54.2374
155.2301,51.8846
156.1322,51.3108
156.3532,51.1663
156.7899,50.8761
140.6255,58.1843
140.9638,58.0778
141.2996,57.9704
141.6331,57.862
141.9642,57.7526
142.2929,57.6423
142.6192,57.5311
142.9432,57.4189
143.2649,57.3058
143.5842,57.1918
143.9011,57.0769
144.2157,56.9611
144.528,56.8445
144.8379,56.727
145.1455,56.6087
145.4509,56.4895
145.7539,56.3696
146.0546,56.2488
146.3531,56.1272
146.6492,56.0049
146.9432,55.8817
147.2348,55.7579
147.5243,55.6332
147.8115,55.5079
148.0965,55.3818
148.3792,55.255
148.6598,55.1275
148.9382,54.9993
149.2144,54.8705
149.4885,54.741
149.7605,54.6108
150.0303,54.4799
150.2979,54.3485
150.5635,54.2164
150.827,54.0836
156.1233,51.028
156.3426,50.8838
140.7627,57.8995
141.0973,57.7928
141.4296,57.6851
141.7595,57.5765
142.0871,57.4669
142.4123,57.3564
142.7352,57.2449
143.0558,57.1326
143.3741,57.0193
143.6901,56.9051
144.0037,56.7901
144.3151,56.6742
144.6242,56.5575
144.9309,56.4399
145.2354,56.3214
145.5377,56.2022
145.8376,56.0822
146.1354,55.9613
146.4308,55.8397
146.7241,55.7174
147.0151,55.5942
147.304,55.4703
147.5906,55.3457
147.875,55.2204
148.1572,55.0943
148.4373,54.9675
148.7152,54.8401
148.991,54.712
149.2646,54.5832
149.5361,54.4537
149.8056,54.3236
150.0729,54.1929
150.3381,54.0615
140.8974,57.615
141.2284,57.508
141.5571,57.4001
141.8836,57.2913
142.2077,57.1814
142.5295,57.0707
142.8491,56.9591
143.1664,56.8465
143.4813,56.7331
143.7941,56.6188
144.1045,56.5036
144.4127,56.3876
144.7186,56.2708
145.0223,56.1531
145.3237,56.0346
145.6229,55.9153
145.9199,55.7952
146.2147,55.6743
146.5073,55.5526
146.7976,55.4302
147.0858,55.3071
147.3719,55.1832
147.6557,55.0586
147.9374,54.9333
148.2169,54.8072
148.4944,54.6805
148.7697,54.5531
149.0429,54.425
149.314,54.2963
149.583,54.1669
149.8499,54.0369
150.1148,53.9062
156.106,50.464
140.3676,57.5422
140.6997,57.437
141.0295,57.3307
141.3571,57.2235
141.6824,57.1154
142.0054,57.0063
142.3261,56.8963
142.6446,56.7853
142.9609,56.6735
143.2749,56.5608
143.5867,56.4472
143.8962,56.3328
144.2035,56.2175
144.5085,56.1014
144.8114,55.9844
145.112,55.8666
145.4104,55.7481
145.7067,55.6287
146.0007,55.5085
146.2926,55.3876
146.5823,55.2659
146.8699,55.1435
147.1553,55.0203
147.4386,54.8965
147.7197,54.7719
147.9987,54.6465
148.2756,54.5206
148.5505,54.3939
148.8232,54.2665
149.0939,54.1385
149.3625,54.0098
149.629,53.8805
139.8405,57.4669
140.1735,57.3633
140.5043,57.2587
140.8329,57.1532
141.1593,57.0467
141.4834,56.9393
141.8053,56.8309
142.125,56.7216
142.4424,56.6114
142.7577,56.5003
143.0707,56.3883
143.3815,56.2754
143.6901,56.1617
143.9965,56.0471
144.3006,55.9317
144.6027,55.8155
144.9025,55.6984
145.2002,55.5806
145.4956,55.4619
145.789,55.3425
146.0802,55.2223
146.3692,55.1013
146.6561,54.9796
146.9409,54.8572
147.2236,54.734
147.5042,54.6101
147.7826,54.4855
148.059,54.3603
148.3333,54.2343
148.6056,54.1077
148.8758,53.9804
149.144,53.8524
149.4101,53.7239
139.9816,57.1842
140.3112,57.0803
140.6386,56.9755
140.9638,56.8697
141.2867,56.7629
141.6075,56.6553
141.9261,56.5467
142.2425,56.4372
142.5567,56.3268
142.8687,56.2155
143.1785,56.1034
143.4862,55.9903
143.7917,55.8765
144.095,55.7618
144.3961,55.6463
144.6952,55.5299
144.992,55.4128
145.2867,55.2949
145.5793,55.1761
145.8698,55.0567
146.1582,54.9364
146.4444,54.8154
146.7286,54.6937
147.0107,54.5713
147.2907,54.4481
147.5686,54.3242
147.8445,54.1997
148.1183,54.0744
148.39,53.9485
148.6598,53.8219
148.9275,53.6947
149.457,53.4383
149.7188,53.3092
149.9785,53.1794
150.2364,53.0491
150.4922,52.9181
139.1288,57.2083
139.4615,57.1071
139.792,57.0049
140.1203,56.9017
